original_text,label,label_name,paraphrase,similarity
"Iraqi Leader Thanks U.S. in Speech to Congress Offering a simple, ""Thank you America,"" Iraqi interim Prime Minister Ayad Allawi declared Thursday that his country is succeeding in its effort to move past the war that ousted Saddam Hussein.",0,World,"Iraq's interim Prime Minister, Ayad Allawi, expressed gratitude towards the U.S. during a speech to Congress on Thursday, recognizing the country's progress in overcoming the war that toppled Saddam Hussein.",0.7913
Siebel looks to midmarket to bolster revenues CRM software giant Siebel Systems said yesterday that it is launching a new program that will cater to small and midsize businesses in a bid to help it boost flat revenues.,3,Sci/Tech,"Siebel Systems is launching a new program targeting small and midsize businesses to boost their flat revenues, with the aim of targeting the midmarket.",0.9313
"N. Korea and U.S. Met Twice This Week (AP) AP - North Korea on Saturday said its U.N. diplomats met U.S. officials in New York twice in the past week but concluded that Pyongyang should hold off on nuclear negotiations until the U.S. administration changes its ""hostile"" policy toward the country.",0,World,"North Korea confirmed that its U.N. diplomats had met with U.S. officials in New York twice this week, but they ultimately opted to delay nuclear negotiations until the U.K. revised its ""hostile"" stance on the nation.",0.8853
"United States 66, Russia 62 Frustrated by fouls, turnovers and a feisty opponent, the United States desperately looked for help. Then along came Sheryl Swoopes to set things right.",1,Sports,"The United States was left frustrated by their foul-prone nature, frequent turnovers, and a playful Russian player, prompting Sheryl Swoopes to step in.",0.6648
Celtic suffer defeat in Ukraine Brazilian Juninho has apologised for his performance in Celtic #39;s demoralising 3-0 Champions League Group F defeat in the Ukraine last night.,1,Sports,Juninho expressed remorse for his performance in Celtic's 3-0 loss in Group F of the Champions League in Ukraine.,0.7291
"BBC 'must keep up' BBC boss Mark Thompson says the corporation must keep up with change, after announcing nearly 3,000 job cuts.",0,World,"Mark Thompson, the BBC's chief executive, has emphasized the importance of the corporation keeping up with change, after the announcement of almost 3,000 job losses.",0.7583
"Russia Mourns Hostage Deaths, Putin Criticized  BESLAN, Russia (Reuters) - Russia on Monday mourned the  deaths of hundreds of children and adults in its worst hostage  drama as criticism mounted over the way President Vladimir  Putin and his security forces handled the crisis.",0,World,"The deaths of a large number of children and adults in Russia's most tragic hostage crisis were mourned on Monday by the country's leaders, President Vladimir Putin, who faced criticism for his handling of the situation.",0.8592
"Spam suspension hits Sohu.com shares (FT.com) FT.com - Shares in Sohu.com, a leading US-listed Chinese internet portal, fell more than 10 per cent on Friday after China's biggest mobile phone network operator imposed a one-year suspension on its multimedia messaging services because of customers being sent spam.",3,Sci/Tech,"Sohu.com, a leading Chinese online store, suffered a significant drop of more than 10% in shares on Friday due to a one-year ban on its multimedia messaging services due to customers being exposed to spam.",0.8075
"Norman looking to post a low score Greg Norman will be looking to post a low score to give the leaders a target in the final round of the Australian PGA Championship at Coolum #39;s Hyatt Resort, north of Brisbane.",1,Sports,"In order to help the leaders in the Australian PGA Championship, Greg Norman will aim to post a low score in the final round at Coolum #39;s Hyatt Resort, located north of Brisbane.",0.8843
"Mumbai set for battle The battle lines are drawn on the third of the fourth and final test in Mumbai. After a miserable batting display, India fought back thanks to their bowlers to restrict Australia #39;s first innings lead to 99 runs.",1,Sports,"The final test in Mumbai sees the third test taking place, and it was a test against great cricket as India bounced back from a disappointing start, thanks to their bowlers, who brought the first innings of Australia to 99 runs.",0.6763
"Don King Productions Presents:  quot;Battle For Supremacy quot; On Saturday November 13th, ten misfits, nomads and upstarts seek to wage war or settle the score at the famed Madison Square Garden in New York, New York.",1,Sports,"Ten misfits, nomadic people, and upstarts from across America are scheduled to engage in a battle or settle the case at the Madison Square Garden in New York, New York.",0.6118
"Diamondbacks, Clayton Reach Agreement (AP) AP - Royce Clayton and the Arizona Diamondbacks reached a preliminary agreement Sunday on a  #36;1.3 million, one-year contract.",1,Sports,The Arizona Diamondbacks and Royce Clayton reached a preliminary agreement on a one-year contract on Sunday.,0.9297
"New York Times Co. Cuts 2004 Profit Targets  NEW YORK (Reuters) - New York Times Co. on Monday forecast  third-quarter and full-year earnings below Wall Street's  average targets on weak revenue so far in September, sending  its shares to two-year lows.",2,Business,"New York Times Co. is reporting lower quarterly and annual revenue than Wall Street's average targets for fiscal year 2004, causing its shares to drop to two-year lows on Monday.",0.7988
Afghanistan Official Bashardost Resigns (AP) AP - An Afghan Cabinet minister resigned Monday after President Hamid Karzai rejected his drive to shut down relief groups he accused of wasting money on expensive cars and houses.,0,World,A Cabinet minister in Afghanistan resigned on Monday after President Hamid Karzai rejected the idea of ending the funding of relief organizations he accused of using money to purchase expensive cars and homes.,0.6767
"Thousands to attend Moscow anti-terror rally Over 100,000 people are expected to attend an anti-terrorism rally in Moscow following the Beslan school massacre. The rally, being held outside the Kremlin, is taking place on the second day of official morning ",0,World,"A Moscovici vs. Bolzano paz rallye is being planned on the second day of an anti-terror rally in Moscow, which is over 100,000 strong and is aimed at marking the anniversary of the Beslan school massacre.",0.621
First Flight of a Wild Condor Chick in California A wild-born condor chick has taken flight -- the first wild chick to fly in California in 22 years. The chick slowly began the process of fledging (first flight) by leaving the nest in early September and ,3,Sci/Tech,"A wild condor chick's journey to safety in California began with its first flight, which was in the process of taking off in late September.",0.9049
"Plugging in a Musical Visionary's Next Ideas Musician Brian Eno, who has been turning ideas into visionary music for decades, is looking to create software that will write song lyrics.",3,Sci/Tech,"Having turned ideas into musically innovative music for decades, Brian Eno is now aiming to create software that can write song lyrics.",0.933
"Virgin Mobile growth prospects disappoint Richard Branson #39;s Virgin Mobile has forecast substantially higher earnings and margins, but disappointing predictions for service revenue ",2,Business,"Virgin Mobile's growth prospects were disappointing, but the company's forecasts indicated improved earnings and margins, while its service revenue forecasts were disappointing.",0.7835
"Will your phone become your credit card? Motorola is working with MasterCard to introduce a ""lifestyle changing"" credit card phone by year's end.",3,Sci/Tech,Could your phone be the next big deal? Motorola is collaborating with MasterCard to bring out a credit card phone that will change your lifestyle by the end of the year.,0.9229
"Constellation Brands Offers \$1.3 Billion for Mondavi (Update1) Constellation Brands Inc., the world #39;s largest winemaker, offered \$1.3 billion in cash to acquire Robert Mondavi Corp., maker of lower-price Woodbridge wines.",2,Business,"Constellation Brands Inc., the world's biggest winemaker, invested $1.3 billion in acquiring Robert Mondavi Corp., a manufacturer of cheaper Woodbridge wines.",0.9537
"Georgia Receivers Try to Make Their Mark (AP) AP - It's taken four years and then some. Through injuries, timid play, occasional doubts and flashes of brilliance, everyone at Georgia has waited for Fred Gibson and Reggie Brown to fulfill their enormous potential.",1,Sports,"With the exception of Fred Gibson and Reggie Brown, who have been delivering outstanding performances for almost four years, the team at Georgia has been plagued by injuries, restraints, doubts, and occasional brilliance.",0.7316
"AOL Upgrades Multimedia Search Site com. America Online Inc. on Wednesday launched new features in its Singingfish search site for audio and video on the Web. AOL, a division of Time Warner Inc.",3,Sci/Tech,"On Wednesday, AOL introduced new functionality to its Singingfish multimedia search site, which is owned by Time Warner Inc.",0.8513
Adams backs power-sharing plan Sinn Fein President Gerry Adams   recommends his party  accept proposals to revive power-sharing.,0,World,Sinn Fein President Gerry Adams promotes the reinstatement of power-sharing plans in his party.,0.8301
"Deadly fire sweeps through China mines SHAHE, CHINA - Nine people were confirmed dead and 57 remained missing late Sunday after a fire swept through five iron ore mines in northern China, the Xinhau news agency said.",0,World,The Xinhau news agency reported that a fire that swept through five iron ore mines in northern China on Sunday morning resulted in the confirmed deaths of nine individuals and left 57 others missing.,0.8594
NCAA Notifies Baylor Baylor received its notice of allegations Thursday from the NCAA about infractions in its men's basketball program discovered after the death of player Patrick Dennehy.,1,Sports,The NCAA received a notice on Thursday from Baylor regarding allegations of infractions in the men's basketball program that were discovered after the death of Patrick Dennehy.,0.9053
China rebuffs Powell over Taiwan recommendation China has rebuffed suggestions by US Secretary of State Colin Powell that it consider accepting the Taiwanese President #39;s offer of talks to reduce cross-strait tension.,0,World,Powell's suggestion to take on the Taiwanese President's offer of talks to ease tensions has been rejected by China.,0.7585
"Russia shrugs off US court freeze on oil giant Yukos auction MOSCOW (AFP) - Russia forged ahead with the weekend auction of the core asset of crippled oil giant Yukos despite a disputed US court order barring the sale, with state-controlled gas giant Gazprom entering the bidding.",2,Business,"Despite a contentious US court ruling, Russia is still bidding on the core asset of the ailing oil giant Yukos after Gazprom joined the auction.",0.7938
SBC calling on cable SBC is teaming up with Microsoft to provide consumers with a new way to view television -- a move that puts it in direct competition with the cable TV industry.,2,Business,"The SBC call center team, which will work with Microsoft, is collaborating to offer consumers a fresh approach to viewing TV, positioning it in direct competition with the cable industry.",0.8922
"Vote 2004 - a guide to the primary Get ready for the primary with the Herald-Tribunes special news section profiling all the federal, state and local candidates in races in Tuesdays election.",0,World,"Get ready to vote in the upcoming Tuesday election with the Herald-Tribunes' exclusive news section featuring all the federal, state, and local candidates.",0.7423
HONDA LINKED WITH BAR TAKEOVER BAR #39;s engine partner Honda is believed to be interested in purchasing the Brackley team and a deal could be done within the next 12 months.,1,Sports,"The Brackley team is being considered for acquisition by Honda, who have teamed up with HONDA with their BAKEOVER BAR #39.",0.8389
"Bush Signs Into Law Debt Ceiling Increase &lt;p&gt;&lt;/p&gt;&lt;p&gt; WASHINGTON (Reuters) - President Bush on Friday signed intolaw a measure authorizing an \$800 billion increase in thecredit limit of the United States, the White House said.&lt;/p&gt;",0,World,The White House announced on Friday that President Bush has signed a bill into law that would allow for a $500 million increase in the US debt ceiling.,0.8398
"Zeman #39;s Lecce enjoy heady heights of Serie A When Lecce sold their prolific Uruguayan striker Ernesto Chevanton to French club Monaco in the close-season, many pundits added the southern club to the list of favourites for relegation.",1,Sports,"In the closing months of the season, Lecce, the French club of Lece, sold their highly-rated Uruguayan striker Ernesto Chevanton to Monaco, which sparked a number of pundits' interest in them as they battled for relegation.",0.7367
"Police Tear Gas, Arrest Protesters in Bangladesh Baton-wielding riot police fired tear gas and rounded up dozens of demonstrators in Bangladesh on Tuesday during a general strike called to protest a weekend grenade attack that killed 20 people and wounded hundreds at an opposition political rally.",0,World,"During a general strike in Bangladesh, demonstrators protesting a grenade attack that resulted in the deaths of 20 people and injuries to hundreds, were reportedly harmed by police who wielded batons.",0.809
Joyous Red Sox Fans Celebrate Clean Sweep Over Angels BOSTON -- Exuberant Red Sox fans spilled out of Fenway Park on Friday in a raucous celebration of Friday #39;s dramatic 8-6 10th inning victory over the Anaheim Angels that propelled Boston into the American League Championship series.,1,Sports,"The Red Sox players celebrated their successful 8-6 victory over the Anaheim Angels at Fenway Park on Friday with a bang, marking a momentous occasion.",0.7573
Tennis: Davenport to play on Lindsay Davenport says she plans to play in the Australian Open next January.,0,World,The Australian Open in January will see Lindsay Davenport playing against DavenPort.,0.9012
"Tech Giants Declare, 'United We Stand' Tough times often make for strange bedfellows, and the explosion of viruses, computer worms and spyware programs on the Internet is producing unique alliances among top technology firms. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-washingtonpost.com&lt;/B&gt;&lt;/FONT&gt;",3,Sci/Tech,"'United We Stand' Tech Giants are not immune to the challenges posed by difficult times, and the proliferation of viruses, computer worms, and spyware programs on the Internet is generating unique partnerships between prominent technology firms.",0.707
"Martin signals new flexibility to reach health deal with provinces (Canadian Press) Canadian Press - KELOWNA, B.C. (CP) - The federal government will seek a flexible medicare-reform agreement that could include individual deals with provinces, Prime Minister Paul Martin said Wednesday.",0,World,"The federal government will seek a more flexible medicare-reform agreement, according to Prime Minister Paul Martin. This could entail negotiating individual deals with different provinces.",0.8768
NL Wrap: Edmonds Double Strike Lifts Cards Over Padres  NEW YORK (Reuters) - Jim Edmonds belted two solo homers to  lead the host St Louis Cardinals to an easy 9-3 win over the  San Diego Padres in National League action at Busch Stadium  Tuesday.,1,Sports,Jim Edmonds' double strike helped the St Louis Cardinals secure a 9-3 victory over the San Diego Padres in National League play on Tuesday.,0.8574
Allergan to axe 325 Westport jobs The county #39;s largest employer said the jobs losses at its Westport plant occurred following the spin off of Allergan #39;s optical medical device business to Advanced Medical Optics (AMO).,2,Business,Allergan announced plans to axe 325 jobs in Westport due to the sale of its optical medical device business to Advanced Medical Optics (AMO).,0.8251
Nikkei Up 2.5 Pct in Afternoon Tokyo #39;s Nikkei average jumped 2.5 percent by mid-afternoon on Monday as semiconductor-related stocks such as Advantest Corp. mirrored a rally by their US peers while banks and brokerages extended last week #39;s gains.,2,Business,"The Nikkei average saw a 2.5 percent increase in value by mid-afternoon on Monday, as semiconductor-related stocks such as Advantest Corp. reflected a rally in their US peers, while banks and brokerages prolonged their previous gains.",0.8013
"PalmSource Promises Linux OS PalmSource today promised a Linux version of its operating system, together with a cut-down offering for use in budget mobiles, after buying mobile phone developer China Mobilesoft.",3,Sci/Tech,"After acquiring China Mobilesoft, a mobile phone development company, PalmSource pledged to release a Linux operating system along with a reduced version for lower-cost devices.",0.8997
"Panel: U.S. Must Diversify Oil Supplies  WASHINGTON (Reuters) - The United States must  diversify  its global oil supplies, expand a world network of strategic  petroleum reserves and raise fuel efficiency standards to  ensure its energy security, a panel of experts will recommend  on Wednesday.",2,Business,"To ensure energy security, a group of experts will suggest that the U.S. should diversify its oil supplies, expand its global network of strategic petroleum reserves, and increase fuel efficiency standards.",0.8699
PeopleSoft sweetens employee compensation Business software maker PeopleSoft Friday said it was boosting compensation packages for all employees except its chief executive in a move that would raise the ,2,Business,"PeopleSoft is boosting its employee compensation, with the company announcing that it would raise the compensation of all employees except the chief executive.",0.8783
F1 BOSS LOSES COURT CASE Formula One boss Bernie Ecclestones control over the sport may be on the decline after a court ruled against him in a dispute with three banks.,1,Sports,"Bernie Ecclestone, the boss of Formula One, is facing a court challenge against his bank ownership, which could lead to a loss of control over the sport.",0.7527
"Troubled Real and Roma meet as Champions League resumes Madrid, Spain (Sports Network) - Two clubs with storied tradition but in the midst of current turmoil will meet Tuesday when Real Madrid and Roma highlight Matchday 2 of the UEFA Champions League group play.",1,Sports,"Real Madrid and Roma, both struggling clubs, will meet again on Tuesday as they compete in the UEFA Champions League group stage match on Matchday 2, marking the return of a long-standing rivalry.",0.8952
Apple to give its stores a Mini Me look The Mac maker has big plans to expand its network of retail outlets by creating small versions of its stores.,3,Sci/Tech,"Apple is looking to give its stores a more Mini Me-like appeal, as it plans to expand its existing retail footprint through smaller stores.",0.8563
"Parliament passes no-confidence bid NAIROBI, Kenya -- Somalia's parliament passed a motion of no-confidence against the new prime minister and his Cabinet yesterday, an official said, effectively sacking a government that had been expected to restore order to the country after 13 years of anarchy and war. The deputy speaker of the 275-member transitional parliament, Dalhar Omar, said 153 members voted against Prime Minister ...",0,World,"An official stated that Somalia's parliament passed a motion of no confidence against the new prime minister and his Cabinet yesterday, effectively sacking a government that was expected to bring stability to the country after 13 years of turmoil.",0.8533
"After a decade of silence, Cambodia's cinema enjoys resurgence (AFP) AFP - After a decade of silence, Cambodia's movie industry is enjoying a boom due to a dash of Hollywood attention, burgeoning nationalism and cheaper production costs, industry insiders say.",0,World,"The movie industry in Cambodia is experiencing a resurgence after a decade of silence, with industry sources claiming that the emergence of Hollywood, nationalistic sentiment, and lower production costs are contributing to the growth.",0.8235
"Nobel Peace Prize winner gives some credit to Kansas Catholic &lt;b&gt;...&lt;/b&gt; ATCHISON, Kan. (CNS) -- The 2004 winner of the Nobel Peace Prize says a small Catholic college in Kansas was instrumental in making her  quot;who I am and may ever become, quot; according to correspondence released by the school.",0,World,"Kansas Catholic University, the school that awarded her the Nobel Peace Prize, credited the small Catholic school for helping her become the person she is now and could be.",0.8106
"Stocks Edge Up, Goldman Earns Give Lift  NEW YORK (Reuters) - U.S. stocks edged up on Tuesday as  investors expected the Federal Reserve to stay on a course of  ""measured"" interest-rate increases, while major Wall Street  investment banks rose on higher profits.",2,Business,"Investors' anticipation of the Federal Reserve's continued interest-rate hikes was matched by a significant increase in profits for major Wall Street investment banks, leading to a sharp increase in U.S. stocks.",0.6533
"iPod plus photo-viewing Now it looks as if an additional function, coupled with a definitely major enhancement, will further boosts its popularity - and Apple #39;s profits.",3,Sci/Tech,The iPod plus's new and improved photo-viewing feature is projected to increase its popularity and impact Apple's profits.,0.93
"Southwest In, AWA Out Of Midway Bidding DECEMBER 10, 2004 -- Southwest Airlines this morning said it will submit a bid to the federal bankruptcy court in Indianapolis today for certain assets of bankrupt ATA Airlines.",2,Business,"ATA Airlines has dropped out of a bid to take over a portion of ATA's assets in a deal to be made in federal bankruptcy court in Indianapolis on December 10, 2004.",0.6572
"Report: Global warming now inevitable The Arctic Council, an international group of northern nations, says global warming will be both a blessing and a curse. The group #39;s report, four years in the making and set for a Nov.",3,Sci/Tech,"According to the Arctic Council, global warming is a blessing or a curse, and it is expected to occur in the near future.",0.8798
Int #39;l conference calls for mine-free world Senior officials of 143 governments are calling for the total ban of production and use of anti-personnel landmine. Senior government officials of 143 countries across the world ,0,World,"The Int #39;l conference is advocating for the elimination of mines in the world, with senior officials from 143 governments advocating against the production and use of anti-personnel landmines.",0.7654
Patriots Begin Title Defense with Narrow Win Over Colts The New England Patriots began their quest for successive Super Bowl titles with a tight 27-24 win over the Indianapolis Colts in the opening game of the NFL season in Foxboro Thursday.,1,Sports,The Patriots start their fight for the Super Bowl crown by defeating the Indianapolis Colts in a tight match in Foxboro on Thursday.,0.8239
"Pakistan bombs suspected al-Qaida camp Ayman al- Zawahiri, second in command of al-Qaida, said last night that the US faced defeat in Iraq and Afghanistan. In a videotape broadcast by the Arab satellite television station al-Jazeera, he said:  quot;The ",0,World,"Ayman al-Zawahiri, the second in command of al-Qaida, stated that the US suffered defeat in Iraq and Afghanistan after Pakistan bombed a suspected al-Qaeda camp. He was featured on a videotape aired by al-Jazeera, which was aire primarily on television.",0.8447
Software Service Aims to Outfox Caller ID A new computerized service enables customers to create phony outbound phone numbers in order to mask their telephone identities.,2,Business,The software service aims to remove caller ID and allows customers to generate fake outbound phone numbers to conceal their identities.,0.8334
"Haitian storm survivors give thanks Amid the destruction from Tropical Storm Jeanne, Haitians have prayed for the 1,500 dead and given thanks that their lives were spared at services on Sunday.",0,World,"Haitian storm survivors express gratitude for the rescue of 1,500 lives lost in Tropical Storm Jeanne during Sunday's celebrations.",0.7803
"Conditions Worsen in Darfur, U.N. Agencies Say (Reuters) Reuters - Conditions for 1.2 million Sudanese\displaced in Darfur continue to worsen amid violent attacks,\spreading disease, and heavy rains which wreak havoc with aid\convoys, United Nations agencies said on Tuesday.",0,World,"Reuters reports that United Nations agencies have observed deteriorating conditions for 1.2 million Sudanese displaced individuals in Darfur due to violent attacks, disease outbreaks, and heavy rains.",0.8469
"76ers rally from 18 down to stun Nuggets Allen Iverson couldn #39;t resist when he saw the burgundy and yellow shirt Willie Green put on after the game.  quot;That #39;s an ugly shirt, Willie, quot; Iverson shouted over a crowd of reporters.",1,Sports,"The 76ers managed to stun a group of reporters after the game, with Allen Iverson on hand, spotting Willie Green's burgundy and yellow shirt being a strong suit. ""That kind of shirt isn't right,"" Iversson declared.",0.8325
"Oracle launches Business Integlligence 10g Oracle introduced a new BI platform yesterday, Business Intelligence 10g that rolls up into one solution all of their BI tools. However, more interesting than the nitty-gritty details of what is included is the back story taking place at the same time.",3,Sci/Tech,"Oracle introduced Business Intelligence 10g, a new BI platform that integrates all its tools into a single package. However, the backstory that is being discussed is the most intriguing aspect.",0.8754
"US beats Germany 2-1 in OT, to face Brazil in women #39;s soccer final Heather O #39;Reilly, minutes after missing a wide open net, scored in the ninth minute of overtime Monday to give the United States a 2-1 victory over World Cup champion Germany and a place in Thursday #39;s gold-medal game.",1,Sports,"A 2-1 victory for the US over Germany in OT and a place in Thursday's gold-medal game against Brazil in the women's soccer final is still on the table. Heather O'Reilly scored in the ninth minute to secure victory, despite her efforts to recover from a wide open net.",0.6953
"Red Sox aim for jugular While the Yankees were quietly celebrating their free agency victory over the Red Sox, snaring New Englander Carl Pavano with a four-year deal in excess of \$38 million, no one gloated too long.",1,Sports,"Despite the Red Sox's eager anticipation for a jugular release, the Yankees were able to secure Carl Pavano, a New England pitcher, for $38 million during their free agency victory.",0.8233
"No Chance of Chiron Vaccine, U.S. Says  WASHINGTON (Reuters) - None of Chiron Corp.'s flu vaccine  made at a British plant is safe, which means the U.S. flu  vaccine supply will be half of what was expected, U.S. health  officials said on Friday.",2,Business,"The risk of exposure to Chiron Corp.'s recalled flu vaccine has increased, leaving the supply in the U.S. to half of its capacity, according to U.K. health officials.",0.749
Owen starts as Real lose Michael Owen admitted Real Madrid are still looking for the right balance after they lost 1-0 at Espanyol in a bad-tempered game on Saturday.,1,Sports,Real Madrid's Michael Owen acknowledged that the team is still searching for the appropriate balance following their 1-0 defeat to Espanyol.,0.7437
"Top-ranked Illinois flyin #39; high When the Illinois men #39;s basketball team moved to No. 1 in The Associated Press and ESPN/USA Today Top 25 polls on Monday afternoon, it was a special moment for the program and the players.",1,Sports,The program and its players had a unique experience on Monday afternoon when the Illinois men's basketball team rose to No. 1 in The Associated Press and ESPN/USA Today Top 25 polls.,0.805
"Delta pilots OK \$5B in concessions SAN FRANCISCO (CBS.MW) -- Pilots at Delta Air Lines approved a management-backed pay cut that will save the airline \$5 billion over the next five years, the pilots union said Thursday.",2,Business,"According to the pilots union, Delta Air Lines has agreed to pay their pilots a $5 billion pay cut for the next five years.",0.8596
"Toys Will Be Toys Trust me, you don #39;t want to see desperate parents shopping over the holidays. I was at Circuit City (NYSE: CC) last week and saw a mother pleading with a sales clerk for a Nintendo DS portable video game system.",3,Sci/Tech,Ignoring the thought of desperate parents shopping during the holidays is unthinkable. I witnessed a mother pleading with a sales clerk in Circuit City (NYSE: CC) for a Nintendo DS portable video game system last week.,0.7625
England held up in Zimbabwe Zimbabwe held up England #39;s charge as they battled to avert a series whitewash in the fourth one-day international in Bulawayo today.,1,Sports,"Zimbabwe held off England as they fought to win the fourth one-day international, leaving the finals behind.",0.7605
My 50 random musings on the final major championship of the year So the last major of 2004 is in the books. Herewith 50 random ruminations on the US Open that was. ... 1. Imagine how good Roger Federer will be once he learns to move around the court a little.,1,Sports,I had 50 random thoughts on the last major championship in 2004. Here are some thoughts on what Roger Federer might be like once he masters the skill to move around on court.,0.7417
"union halts vote on grocers #39; offer Members of the grocery workers union will continue to meet to discuss the final contract proposal from King Soopers, Safeway and Albertsons following a surprise decision by the international union to halt voting on the offers.",2,Business,"After the international union unexpectedly halted voting on the grocers' proposal, the members of the grocery workers union will meet again to deliberate on the final contract proposal.",0.7366
"PeopleSofts big bash See you next year in Las Vegas , proclaimed a marquee at the PeopleSoft user conference in San Francisco in late September. It was one of many not-so-subtle attempts by the company to reassure its customers ",2,Business,"At the PeopleSoft user conference in San Francisco in late September, the company exhibited a standout moment to ease the minds of its customers.",0.5916
"MLB Not Likely to Punish Steroid Users (AP) AP - For all the fuss over reported admissions of steroid use by Barry Bonds, Jason Giambi and Gary Sheffield, major league baseball probably won't discipline them.",1,Sports,"Barry Bonds, Jason Giambi, and Gary Sheffield are among the players who may not be punished with a penalty from Major League Baseball due to their reported steroid use.",0.7872
"Davenport wins in Cincinnati American Lindsay Davenport captured her fourth consecutive title, beating second seed Vera Zvonareva 6-3, 6-2 in the final of the \$US170,000 WTA Cincinnati Open on Sunday.",1,Sports,"With a 6-3, 6-2 win over Vera Zvonareva, the American woman won her fourth straight WTA Cincinnati Open title on Sunday.",0.7501
"Exec, wife give Stanford \$43.5 million SAN FRANCISCO (CBS.MW) -- Berkshire Hathaway vice-chairman Charles Munger and his wife Nancy Munger on Thursday donated \$43.5 million to Stanford University and its law school.",2,Business,A donation of $4.3 million was made by Berkshire Hathaway vice-chairman Charles Munger and his wife Nancy Munger on Thursday to support the education of Stanford University and its law school.,0.8808
"FM, Reddy to attend IMF-WB meet Finance Minister P Chidambaram will lead a high-level delegation for the annual IMF-World Bank meeting in Washington from October 1, where New Delhi would press for higher aid flows for infrastructure and social development.",2,Business,"The annual IMF-World Bank meeting in Washington on October 1 will see FM, Reddy, leading a high-level delegation, with New Delhi advocating for increased aid for infrastructure and social development.",0.8791
Rivers soaks up his big moment The game ball was retrieved following the Celtics #39; 107-73 victory over the Knicks last night. It will be appropriately lettered and presented to coach Doc Rivers to commemorate his first win for the club.,1,Sports,"After Celtics #39 beat the Knicks 107-73, Rivers had a moment of celebration. The game ball, which he picked up, will be presented to coach Doc Rivers as a way to celebrate the team's first win.",0.9161
"Nokia sees strong demand for smartphones and camera phones in 2005 Nokia has forecast that smartphone shipments worldwide are expected to increase to 238 million units by 2008, up from 23 million this year, according to Anssi Vanjoki, executive vice president and general manager of multimedia at Nokia.",3,Sci/Tech,"Nokia's executive vice president and general manager of multimedia Anssi Vanjoki has forecasted a surge in global smartphone shipments to 238 million units in 2008, following strong demand for these devices in 2005.",0.7495
"SEC Wants Fixes, Instead of  Fines Rather than rapping knuckles after abuse is uncovered, chairman William H. Donaldson wants the SEC staff to work with and get to know Wall Street well enough to get the jump on problems before  investors lose money.",2,Business,"The SEC is not moving towards fines, but instead, it is urging its personnel to work with and familiarize themselves with the financial landscape before investors lose money.",0.6002
"Pittsburgh: Where the Unbeaten Go to Die The body blows came in staccato fashion, from the arm of a rookie quarterback and the legs of an old pro. Ben Roethlisberger would give the ball to Jerome Bettis, and Bettis ",1,Sports,"The staccato blows that happened in Pittsburgh were caused by a rookie quarterback's arm and an aged professional's legs. Roethlberger then handed the ball over to Jerome Bettis, who played with precision.",0.7688
"Jeanne Heads for Bahamas After Killing 3 SAMANA, Dominican Republic - Threatening to regain hurricane strength, Tropical Storm Jeanne headed for the Bahamas on a track for the southeastern United States after killing three people and causing extensive damage in the Caribbean.    The storm forced the evacuation of thousands on Thursday as it slammed into the Dominican Republic after punishing Puerto Rico with flash floods and deadly winds...",0,World,"Hurricane Jeanne roared towards the Bahamas, killing three people and causing widespread destruction in the Caribbean. The storm's impact was so severe that it almost rained out the entire Dominican Republic, and the Dominican republic had to evacuate due to high winds and flash floods.",0.8342
"UPDATE 1-Rookie Johnson shares Buick lead with Funk Rookie Zach Johnson produced the day #39;s joint best score, a five-under-par 65, to join Fred Funk at the top of the leaderboard after the second round of the \$4.",1,Sports,"Buick leads with 1-up shoot, whereas Funk's co-leader, Zach Johnson, posted a five-under-par 65 on Tuesday to share the lead with Fred Funk on the opening day of the $4 round.",0.8435
"Iran May Soon Resume Uranium Enrichment (AP) AP - Iran may resume uranium enrichment ""any moment,"" the nation's intelligence minister said on state television Monday, two days after the U.N. nuclear watchdog agency demanded that Tehran halt all such activity.",0,World,"The intelligence minister of Iran announced on state television that the country may resume uranium enrichment at any time, following a U.N. nuclear watchdog request two days ago.",0.8931
Nepal Seeks Talks to End Rebel Blockade of Capital  KATHMANDU (Reuters) - The fear of attack kept most vehicles  off roads leading to Nepal's capital for a second day on  Thursday as authorities sought talks to end a siege called by  Maoist insurgents.,0,World,"On Thursday, Kathmandu experienced a delay in traffic on the main road to Kathmanha Pradesh as authorities sought to end the Maoist insurgent siege.",0.4413
"Metier Assists FBI Information Technology Initiative Metier Ltd. of the District won a one-year, \$2 million contract for software and services for the FBI's Enterprise IT Portfolio Management Program. The new initiative will improve oversight of the FBI's information-technology systems, applications and assets by the agency's IT management and staff, the company said.",3,Sci/Tech,"The FBI's IT management and staff will receive significant support from Metier Ltd. of the District as part of their Enterprise IT Portfolio Management Program, with the company completing a one-year, $2 million contract.",0.8459
Soccer: Juventus beat Fiorentina 1-0 in Italian league match ROME : Juventus extended their lead at the top of Serie A to six points after they scraped a 1-0 home win over Fiorentina and closest rivals AC Milan were held to a goalless draw at Brescia.,1,Sports,"Juventus secured a 1-0 win over Fiorentina in ROME, consolidating their position as the Serie A leaders while AC Milan drew 0-0 at Brescia.",0.896
