original_text,label,label_name,paraphrase,similarity
"PM edges ahead in latest poll JOHN Howard #39;s plea for voters to trust him with the economy is paying early dividends, an exclusive Herald Sun poll shows. The Coalition has moved ahead of Labor by 52 per cent to 48 per cent as the Prime Minister #39;s interest rates campaign takes hold.",0,World,"The PM is approaching the latest JOHN Howard #39 poll; if he asks voters to trust him in the economy, he pays the first dividends, an exclusive poll of Herald Sun. The Coalition has exceeded the work from 52 percent to 48 percent as Prime Minister #39 takes over; the interest rate campaign takes place.",0.8317
"U.S. Treasuries Recover, JGB Rally Helps  LONDON (Reuters) - U.S. Treasury prices rose on Friday,  with a rally in Japanese government bond (JGB) prices helping  the market recover some ground from the previous day's  sell-off.",2,Business,"United States Treasures Recover, JGB Rally aide LONDON (Reuters) - US Treasury prices increased on Friday, with a Japanese government bond price rally (JGB) helping the market recover some of the previous day's sales ground.",0.8929
Panama pardons Castro 'plotters' Four men accused of planning to kill Cuba's Fidel Castro have been pardoned by Panama's president.,0,World,"Panama forgives Castro ""flatters"" Four men accused of planning to kill Fidel Castro of Cuba were pardoned by the President of Panama.",0.9086
"Titans Release No. 3 QB Jason Gesser (AP) AP - The Tennessee Titans released Jason Gesser, their third quarterback, on Sunday and plan to replace him with a veteran.",1,Sports,"Titans Release No. 3 QB Jason Gesser (AP) AP - The Tennessee Titans released Jason Gesser, their third quarterback, on Sunday and plans to replace him with a veteran.",0.9995
"Microsoft Launches New Media Center PC Microsoft Corp. MSFT.O on Tuesday unveiled a new version of its Windows XP Media Center, adding features such as instant messaging and high-definition television to a personal computer designed for the living room.",2,Business,"Microsoft launches the new Media Center PC Microsoft Corp. MSFT.O Tuesday unveiled a new version of its Windows XP Media Center, adding features such as instant messaging and high-definition television to a personal computer designed for the living room.",0.9829
FDA OKs Kit Used with Hemophilia Therapy  CHICAGO (Reuters) - Wyeth Pharmaceuticals said on Monday it  received U.S. regulatory approval for a kit designed to help  patients with the blood disorder hemophilia get regular  treatments more quickly and safely.,2,Business,FDA OKs Kit used with CHICAGO Hemophilia Therapy (Reuters) - Wyeth Pharmaceuticals said Monday that it received regulatory approval from the United States for a kit designed to help patients with blood haemophilia get regular treatments faster and safely.,0.9763
"Fannie Mae Didn't Comply With Accounting Rules, S.E.C. Says Fannie Mae, the biggest source of money for U.S. home mortgages, broke accounting rules for financial contracts designed to protect against swings in interests rates.",2,Business,"Fannie Mae did not comply with accounting rules, S.E.C. says Fannie Mae, the largest source of money for U.S. home mortgages, violated accounting rules for financial contracts designed to protect against fluctuations in interest rates.",0.9732
Valencia accept Angulo ban Valencia say they do not plan to appeal against the seven-match ban given to midfielder Miguel Angel Angulo by UEFA for his behaviour during last week #39;s Champions League match against Werder Bremen.,1,Sports,Valencia accepts Angulo ban Valencia says they do not plan to appeal against the ban of seven matches granted to the midfield Miguel Angel Angulo by UEFA for his behavior last week #39; match Champions League against Werder Bremen.,0.9863
McClaren happy with striking duo Middlesbrough boss Steve McClaren believes Mark Viduka and Jimmy Floyd Hasselbaink could forge one of the most dangerous strike partnerships in the Barclays Premiership.,1,Sports,"McClaren is pleased with the striking duo Middlesbrough, boss Steve McClaren, believes that Mark Viduka and Jimmy Floyd Hasselbaink could forge one of the most dangerous strike partnerships in Barclays' Premiership.",0.9601
"Alamosa to Buy AirGate for \$392 Million  NEW YORK (Reuters) - Alamosa Holdings Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=APCS.O target=/stocks/quickinfo/fullquote""&gt;APCS.O&lt;/A&gt; will  acquire AirGate PCS Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=PCSA.O target=/stocks/quickinfo/fullquote""&gt;PCSA.O&lt;/A&gt; for \$392 million in stock  creating the largest Sprint Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=FON.N target=/stocks/quickinfo/fullquote""&gt;FON.N&lt;/A&gt; wireless affiliate,  the companies said on Wednesday.",2,Business,"Alamosa will purchase AirGate for $ \392 million NEW YORK (Reuters) - Alamosa Holdings Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=APCS.O target=/stocks/quickinfo/fullquote""&gt;APCS.O&lt;/A&gt; acquerra AirGate PCS Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=PCSA.O target=/stocks/quickinfo/fullquote""&gt;PCSA.O&lt;/A&gt; for $ \392 million in stock creating the largest Sprint Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=FON.N target=/stocks/quickinfo/fullquote""&g",0.9535
"Fellowship of the Customized  Ring Tone In a short time, in a public way -- while on Metro, or in line at Starbucks, or inside a movie theater -- ring tones signal who you are. Or who you want people to think you are.&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;",3,Sci/Tech,"Fellowship of the Customized Ring Tone In a short time, in a public way -- while you're on Metro, or online at Starbucks, or inside a movie -- ring who you are. Or who you want people to think you are.&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""2"" color=""#666666""&gt;&lt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;/FONT&gt;",0.9881
"Microsoft releases fix for SP2-adware clash Microsoft has released a critical update for Windows Service Pack 2, designed to resolve an installation problem with a piece of adware -- but it maintains that the update isn #39;ta patch.",3,Sci/Tech,"Microsoft releases fix for SP2-adware confrontation Microsoft has released a critical update for Windows Service Pack 2, designed to solve an installation problem with a piece of adware -- but it maintains that the update is #39;ta patch.",0.9882
"Anniversary remembered on game day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, stopped being Boston College's coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.",1,Sports,"Anniversary recalled on match day When the attacks arrived on September 11, 2001, Tom O'Brien, if only for a moment, ceased to be the coach of Boston College. On that day, when the World Trade Center and the Pentagon had slurred and the world remained motionless, O'Brien was a man of the Navy.",0.9465
"German investor confidence slumped in September BERLIN - German investor confidence dropped sharply in September, a key economic indicator released Tuesday showed amid concerns about the impact of high oil prices on consumer demand and the outlook for the global economy.",0,World,"German investor confidence collapsed in September BERLIN - German investor confidence fell sharply in September, a key economic indicator published on Tuesday showed concerns about the impact of high oil prices on consumer demand and the outlook for the global economy.",0.9497
"Miller Takes Fourth Win in Five Races  BEAVER CREEK, Colorado (Reuters) - American Bode Miller won  a men's World Cup Alpine skiing downhill on Friday for his  phenomenal fourth victory in five races.",1,Sports,"Miller wins fourth in five races BEAVER CREEK, Colorado (Reuters) - American Bode Miller won the Men's Downhill Ski World Cup on Friday for his phenomenal fourth win in five races.",0.9789
Mission accomplished: US astronauts are home at last American astronaut Mike Fincke and Russian commander Gennady Padalka descended to Earth in remote Kazakstan late Saturday aboard a Soyuz space capsule.,3,Sci/Tech,"Mission accomplished: The American astronauts are at home, finally American astronaut Mike Fincke and Russian commander Gennady Padalka went down to Earth in Kazakstan far away last Saturday on board a Soyuz space capsule.",0.9224
"HP shifts focus for HP-UX Hewlett-Packard has dropped plans to beef up its HP-UX operating system with new high availability and clustering technology it obtained in its 2002 acquisition of Compaq. The company will instead shift its development focus to new areas, as it attempts to convince customers that there is still life in its venerable Unix operating system.",3,Sci/Tech,HP repositioning focus for HP-UX Hewlett-Packard abandoned its plan to strengthen its HP-UX operating system thanks to a new technology of clustering and high availability that it obtained when it acquired from Compaq in 2002.,0.84
"Unprotected PCs Fall To Hacker Bots In Just Four Minutes The lifespan of a poorly protected PC connected to the Internet is a mere four minutes, research released Tuesday claimed. After that, it #39;s owned by a hacker.",3,Sci/Tech,"Unprotected PCs fall to Hacker Bots in just four minutes The life of a poorly protected PC connected to the Internet is only four minutes, research published Tuesday said. After that, it #39;s owned by a hacker.",0.9871
"Bush Set to Open Oil Reserve Spigot (Reuters) Reuters - With oil prices close to  #36;50 a\barrel, the Bush administration is set to allow oil refineries\to borrow crude from the government's emergency petroleum\stockpile to make up for supplies disrupted by Hurricane Ivan,\a congressional source briefed on the pending decision told\Reuters on Thursday.",2,Business,"Bush is ready to open oil reserve Spigot (Reuters) Reuters - With oil prices close to #36;50 a\barrel, the Bush administration is ready to allow oil refineries\to borrow crude from the emergency oil government\stockpile to compensate for supplies disrupted by Hurricane Ivan,\a source of Congress informed about the pending decision said\Reuters Thursday.",0.9537
Daly penciled in for Deutsche Bank John Daly provided a nice surprise for local golf fans yesterday when he committed to play in next week #39;s Deutsche Bank Championship at TPC of Boston in Norton.,1,Sports,Daly made a nice surprise for golf fans in the area yesterday when he committed to play next week #39;s Deutsche Bank Championship at the Boston PTC in Norton.,0.9144
"U.S. Seeks Reconciliation with Oil-Rich Venezuela  SAO PAULO, Brazil (Reuters) - The United States said on  Monday it will seek better ties with oil-rich Venezuela in the  clearest sign since President Hugo Chavez won a recall  referendum in August that Washington is looking for  reconciliation with the firebrand populist.",0,World,"United States seeks reconciliation with oil-Rich Venezuela SAO PAULO, Brazil (Reuters) - The United States has declared Monday that it will seek better links with oil-rich Venezuela in the clearest sign since President Hugo Chavez won a reminder referendum in August that Washington is seeking reconciliation with the populist of the fire brand.",0.9563
"Motorola and HP in Linux tie-up Motorola plans to sell mobile phone network equipment that uses Linux-based code, a step forward in network gear makers #39; efforts to rally around a standard. ",3,Sci/Tech,"Motorola and HP in Linux attaches Motorola plans to sell mobile phone network equipment that uses Linux code, a step forward in network gear manufacturers #39; efforts to rally around a standard.",0.973
9:22 am: Missing explosives have experts wondering what else is &lt;b&gt;...&lt;/b&gt; Revelations that nearly 400 tons of conventional explosives have gone missing in Iraq have experts wondering what other weapons might be in jeopardy of falling into insurgent or terrorist hands.,0,World,9:22 a.m. Experts wonder what else there is about explosives that have disappeared in Iraq. Experts wonder what other weapons might be threatened to fall into the hands of insurgents or terrorists.,0.88
"N. Koreans Seek Asylum in Beijing Twenty-nine people believed to be North Koreans have entered a South Korean school in Beijing, apparently seeking asylum. Diplomats say the group, including two children, entered the school early Friday.",0,World,"N. Koreans seek asylum in Beijing Twenty-nine people who are supposed to be North Koreans entered a South Korean school in Beijing, apparently to seek asylum.",0.965
Zambrano right at home No one has been more dominating against National League hitters at home than Cubs starter Carlos Zambrano. And Zambrano looked as if he would be at his finest Monday night at Wrigley Field.,1,Sports,Zambrano at home No one was more dominant against the National League hitters at home than Cubs starting Carlos Zambrano. And Zambrano looked as if he would be at his best Monday night in Wrigley Field.,0.9712
"First Look: RemoteTV Offers Slick Media Streaming Belkin's latest product lets you effortlessly share digital content within the house, but is it lawful?",3,Sci/Tech,"First Look: RemoteTV offers Slick Media Streaming Belkin's latest product allows you to effortlessly share digital content in the home, but is it legal?",0.9524
"Delta Pilots Tell Negotiators to Get Pact (Reuters) Reuters - Delta Air Lines Inc.'s pilots union on\Tuesday directed its negotiators to work out an agreement to\address the early retirement of a large number of pilots, which\threatens to push the No. 3 U.S. airline into a Chapter 11\bankruptcy filing.",2,Business,"Delta Pilots tells negotiators to secure the Reuters Reuters Agreement - The Delta Air Lines Inc. Pilots Union on Tuesday ordered its negotiators to develop an agreement to deal with the early retirement of a large number of pilots, resulting in the push of American airline #3 into a Chapter 11 bankruptcy file.",0.8935
Islamic teacher charged with bombings The reputed spiritual leader of an Indonesian terrorist network has been charged with orchestrating the bombing of a Bali nightclub and a Jakarta hotel.,0,World,Islamic teacher accused of attacks The renowned spiritual leader of an Indonesian terrorist network was accused of orchestrating the bombing of a Bali nightclub and a hotel in Jakarta.,0.8833
"California employee pension fund tenders PeopleSoft shares to &lt;b&gt;...&lt;/b&gt; NOVEMBER 19, 2004 (IDG NEWS SERVICE) - The California Employees #39; Retirement System (Calpers) is tendering its 1.5 million PeopleSoft Inc.",2,Business,"Calls for tender for the California PeopleSoft Employee Pension Fund are addressed to &lt&gt;...&lt;/b&gt; NOVEMBER 19, 2004 (IDG NEWS SERVICE) - The California Employees #39; Retirement System (Calpers) launches a call for tenders for its 1.5 million PeopleSoft Inc.",0.9416
"China Iron Mine Fire Death Toll Rises to 57  BEIJING (Reuters) - The death toll from a fire that swept  through an iron mine complex in the northern Chinese province  of Hebei rose to 57, with three miners still missing, Xinhua  news agency said on Monday.",0,World,"China Iron Mine The number of deaths is 57 BEIJING (Reuters) - The number of deaths from a fire that swept away an iron mine complex in the northern Chinese province of Hebei has increased to 57, and three miners have disappeared again, said Xinhua news agency on Monday.",0.8836
"Dark Echoes from Titan Microwave brightness of Titan reveals surface properties such as temperature composition and roughness. Image Credit: NASA/JPL. Looking at radar reflections of Titan, scientists are puzzled by what they see ",3,Sci/Tech,"Dark Echoes of Titan's Titan Microwave brightness reveals surface properties such as temperature composition and roughness. Image Credit: NASA/JPL. Looking at Titan's radar reflections, scientists are puzzled by what they see",0.9912
"A suicide bombing killed 3 people in a crowded Tel Aviv market &lt;b&gt;...&lt;/b&gt; A suicide bombing killed at least five people and seriously injured more than 30 others in a crowded Tel Aviv open-air market. Injured shoppers were treated on the ground, as vegetables were strewn on the pavement.",0,World,"A suicide attack killed 3 people in an overcrowded Tel Aviv market, etc. A suicide attack killed at least five people and seriously injured more than 30 others in an overcrowded Tel Aviv open-air market. Injured customers were treated on the ground, the vegetables being sprinkled on the sidewalk.",0.9026
Fears for T N pension after talks Unions representing workers at Turner   Newall say they are 'disappointed' after talks with stricken parent firm Federal Mogul.,2,Business,"Fears for TN's pension after the talks The unions representing Turner Newall's workers say they are ""disengaged"" after talks with the disaster-stricken parent company Federal Mogul.",0.6739
Stunt pilots to snag a falling NASA craft NASA #39;s three-year effort to bring some genuine star dust back to Earth is set for a dramatic finale Sept. 8 when Hollywood helicopter pilots will attempt a midair retrieval ,3,Sci/Tech,Stunt pilots to capture a NASA ship that had fallen NASA #39; the three-year effort to bring real star dust back to Earth is scheduled for a dramatic final on September 8th when Hollywood helicopter pilots will try to recover in the middle of the air,0.9219
"Volcanoes May Have Sparked Life on Earth, Study Says How did the building blocks of life arise on Earth? A new study says a volcanic gas may have been the key.",3,Sci/Tech,"Volcanoes may have burst life on Earth, says the study How did the building blocks of life arise on Earth? A new study says that volcanic gas may have been the key.",0.9526
"Blurry Image Might Be First Picture of Exoplanet The image of a blurry red ball near a failed star just might be the first picture ever snapped of a planet outside our solar system, an astronomer who helped find the object said on Monday.",3,Sci/Tech,"Image blurred could be the first image of the exoplanet The image of a blurred red ball near a stranded star could be the first ever image taken from a planet outside our solar system, an astronomer who helped find the object said Monday.",0.9411
President Hu congratulates Sihamoni on becoming king of Cambodia Chinese President Hu Jintao sent a message to Norodom Sihamoni on Thursday to congratulate him on his election as the king of Cambodia.,0,World,President Hu congratulates Sihamoni on becoming King of Cambodia Chinese President Hu Jintao sent a message to Norodom Sihamoni on Thursday to congratulate him on his election as King of Cambodia.,0.9998
Stocks Dip on Consumer Income Report News (AP) AP - An unsettling report on consumer incomes set off a spate of profit-taking on Wall Street Monday as investors worried that a tepid economy would erode companies' third-quarter earnings. Another drop in oil prices failed to shake the gloom from the market.,2,Business,"Stocks Dip on Consumer Income Report News (AP) AP - A troubling report on consumer revenues triggered a wave of profits on Wall Street on Monday, as investors feared that a lukewarm economy would weaken business profits in the third quarter. Another fall in oil prices failed to shake the market's dizziness.",0.9397
"Five Blasts Reported in Spain After ETA Threats  MADRID (Reuters) - Five explosions were reported in  different parts of Spain Monday after the Basque separatist  group ETA threatened to set off a total of seven bombs, Spanish  media reported.",0,World,"Five explosions reported in Spain After the threats of ETA MADRID (Reuters) - Five explosions were reported in different parts of Spain on Monday after the Basque separatist group ETA threatened to trigger a total of seven bombs, the Spanish media reported.",0.9573
Final Round in Cable-ISP Fight The U.S. Supreme Court has agreed to hear whether cable operators must give access to their lines to third-party ISPs. Michael Grebb reports from Washington.,3,Sci/Tech,Final Round in Cable-ISP Fight The U.S. Supreme Court has agreed to hear whether cable operators should give access to their lines to third-party ISPs. Michael Grebb reports from Washington.,0.9919
"Pirates named PROSECUTORS HAVE named those charged in one of the biggest pirate software seizures in US history. The two-year investigation, dubbed Operation Digital Marauder, resulted in  quot;one of the largest seizures of ",3,Sci/Tech,"Pirates named PROSECUTORS have named the accused in one of the largest pirate software seizures in the history of the United States. The two-year investigation, known as Operation Digital Marauder, resulted in a quot; one of the largest seizures of",0.9755
"Sun makes run for supercomputing title With the economy slowly turning up, upgrading hardware has been on businesses radar in the past 12 months as their number two priority.",3,Sci/Tech,"Sun makes the supercomputing title run With the economy rising slowly, the upgrade of the equipment has been on the radar of companies over the past 12 months as their number two priority.",0.9326
Automakers work on fuel cell vehicles General Motors (GM) and Chinese partner Shanghai Automotive Industry Corp (SAIC) on Saturday signed a joint development and commercialization agreement on hybrid and fuel cell ,2,Business,Car Manufacturers Work on General Motors (GM) Fuel Cell Vehicles and Chinese Partner Shanghai Automotive Industry Corp (SAIC) Signed a Joint Development and Marketing Agreement on Hybrid Vehicles and Fuel Cells Saturday,0.9396
Toyota confirms signing of Italian driver Jarni Trulli from Sauber Toyota confirmed Thursday that Jarno Trulli will drive for the Formula One team starting next season. The Italian signed a two-year contract two days ago and will partner German driver ,1,Sports,Toyota confirms the signature of the Italian driver Jarni Trulli of Sauber Toyota confirmed Thursday that Jarno Trulli will lead for the Formula 1 team from next season. The Italian signed a two-year contract two days ago and will be partner of the German driver,0.9609
"Darfur conditions worsen rebels struggle to make headway in talks aiming to ease the conflict in the Darfur region. sanctions on Sudan, by saying Moscow opposed sanctions.",0,World,"The conditions in Darfur aggravate the rebel struggle to advance the talks aimed at alleviating the conflict in the Darfur region. sanctions against Sudan, saying Moscow opposes sanctions.",0.8346
"Rumsfeld turns to radio interviews in battleground states to defend Iraq situation (AFP) AFP - US Defense Secretary Donald Rumsfeld says he has been ordered not to comment on the presidential elections, but it hasn't kept him from defending the war in Iraq in interviews with radio talk show hosts in battleground states.",0,World,"Rumsfeld turns to radio interviews in the battlefield states to defend the situation in Iraq (AFP) AFP - US Secretary of Defense Donald Rumsfeld says he was ordered not to comment on the presidential elections, but that did not prevent him from defending the war in Iraq during talks with radio talk show leaders in the battlefield states.",0.9732
"Hewitt Advances at Japan Open (AP) AP - Top seeded Lleyton Hewitt rallied to a 6-0, 3-6, 6-1 win over Japan's Gouichi Motomura on Wednesday in the second round of the Japan Open.",1,Sports,"Hewitt Advances at Japan Open (AP) AP - Top rated Lleyton Hewitt joined in a 6-0, 3-6, 6-1 win over Japan's Gouichi Motomura on Wednesday in the second round of Japan's Open.",0.9637
"Eagles sign cornerback Brown to six-year deal Sheldon Brown signed a six-year extension with Philadelphia on Thursday, keeping the second-year cornerback with the Eagles through the 2012 season.",1,Sports,"Eagles signs a six-year agreement with Brown Sheldon Brown signed a six-year extension with Philadelphia on Thursday, keeping the second year with the Eagles during the 2012 season.",0.8447
"Bank of England Says Dollar Decline Increases Risk to Banks The possibility of a further slide in the dollar and a decline in demand for US assets has become one of the potential risks to financial stability, the Bank of England said in its semi-annual Financial Stability Review.",2,Business,"The Bank of England says the decline in the dollar increases the risk to banks The possibility of a further shift in the dollar and a decline in the demand for US assets has become one of the potential risks to financial stability, said the Bank of England in its biannual review of financial stability.",0.9602
"Holiday sales results lift Wal-Mart, Kmart Wal-Mart Stores Inc. said a surge in after-Christmas shopping spurred December same-store sales gains of about 3 percent, at the high end of its forecast. Kmart Holding Corp. said profit rose 10 percent during the holiday season after it limited deep discounts.",2,Business,"Holiday sales results raise Wal-Mart, Kmart Wal-Mart Stores Inc. stated that a surge in post-Christmas purchases boosted sales gains in December from the same store by about 3 percent, at the end of its forecast.",0.9199
"Time on a Chip: The Incredible Shrinking Atomic Clock Researchers are developing tiny atomic clocks that could be made using standard semiconductor processes and slipped into cellphones, hand-held computers and global positioning system receivers.",3,Sci/Tech,"Time on a Chip: The Incredible Shrinking Atomic Clock Researchers develop tiny atomic clocks that could be made using standard semiconductor processes and slipped into cell phones, laptops and global positioning system receivers.",0.9844
"Robby Gordon Planning to Proceed With Caution Robby Gordon plans to join the oil spills, the tire chunks, the sharp pieces of debris and the other typical racetrack hazards on Sunday.",1,Sports,"Robby Gordon plans to proceed cautiously Robby Gordon plans to join the oil spills, tires, sharp debris and other typical hazards of the race track on Sunday.",0.9335
"British Terror Suspects Make First Court Appearance  LONDON (Reuters) - British terror suspects charged in a  plot linked to security alerts at financial targets in New  York, New Jersey and Washington made their first court  appearance Wednesday inside a high security prison.",0,World,"British Terror Suspects Make First Court Appearance LONDON (Reuters) - British terrorist suspects charged in a security alert plot on financial targets in New York, New Jersey and Washington made their first appearance in court on Wednesday in a high-security prison.",0.99
"Dual Internal Clocks Control Fruit Flies -Study (Reuters) Reuters - Humans are not the only creatures with\an internal biological clock. Fruit flies have two, which\separately control morning and evening activity, scientists\said Wednesday.",3,Sci/Tech,"Dual Internal Clocks Control Fruit Flies -Etude (Reuters) Reuters - Humans are not the only creatures with an internal biological clock. Fruit flies have two, which\separately control activity morning and evening, scientists\saint Wednesday.",0.9928
Darfur: 4-Point Draft Agenda Adopted in Abuja A tentative step was taken yesterday in the quest to finding lasting peace in the crisis torn Dafur region of Sudan when the Abuja peace talks unanimously adopted a four-point draft agenda.,0,World,Darfur: adoption of a four-item draft agenda in Abuja A provisional step was taken yesterday in the search for a lasting peace in the Dafur region torn apart by the crisis in the Sudan when the Abuja peace talks unanimously adopted a four-item draft agenda.,0.9007
"Sirius Satellite Radio  quot;outperform, quot; target price raised NEW YORK, November 19 (newratings.com) - Analysts at Stifel Nicolaus  amp; Company reiterate their  quot;outperform quot; rating on Sirius Satellite Radio (SIRI.",2,Business,"Sirius Satellite Radio quot; out of yield, quot; target price raised NEW YORK, November 19 (newratings.com) - Analysts at Stifel Nicolaus amp; Company reiterates its quot; out of yield quot; rating on Sirius Satellite Radio (SIRI.",0.8385
"Kerry Widens Lead in California, Poll Finds (Reuters) Reuters - Democratic challenger John Kerry\has a commanding lead over President Bush in California of 54\percent to 38 percent among likely voters, a poll released on\Tuesday found.",0,World,"Kerry Widens Lead in California, Poll Finds (Reuters) Reuters - Democratic challenger John Kerry\ has a dominant lead over President Bush in California from 54\percent to 38 percent among the likely voters, a poll published on Wednesday found.",0.992
"For the First Time, an African Woman Wins the Nobel Peace Prize Wangari Maathai, a Kenyan who has worked tirelessly to protect the environment, improve the lives of women, and fight crime, Friday became ",0,World,"For the first time, an African woman is awarded the Nobel Peace Prize Wangari Maathai, a Kenyan who has worked tirelessly to protect the environment, improve women's lives and fight crime, Friday has become",0.9875
"Six Iraqi national guards, 10 civilians wounded in Mosul attacks MOSUL, Iraq, Dec 9 (AFP) - Six Iraqi national guardsmen and 10 civilians were wounded in two bomb attacks in the northern city of Mosul on Thursday, police said.",0,World,"Six Iraqi National Guards, 10 civilians injured in the attacks on Mosul MOSUL, Iraq, 9 December (AFP) - Six Iraqi National Guards and 10 civilians were injured in two bomb attacks in the northern city of Mosul on Thursday, police said.",0.9783
"Police, Peddlers Clash in Venezuelan City (AP) AP - Police and National Guard troops fired tear gas and plastic bullets at crowds of angry street vendors in Venezuela's capital Wednesday as officers tried to remove merchants from zones where they are barred from selling their wares.",0,World,"Police, Peddlers Clash in Venezuela City (AP) AP - Police and National Guard forces fired tear gas and plastic bullets at crowds of angry street vendors on Wednesday in the capital of Venezuela while officers tried to keep merchants away from areas where they were prevented from selling their goods.",0.9857
"Bedding Blip? Go Back to Sleep This is getting old. Every time Hidden Gems selection Select Comfort (Nasdaq: SCSS) gets settled in and ready for a long night #39;s rest full of dreams of two-times-in-three-years capital gains, along ",2,Business,"Whenever the selection of Hidden Gems Select Comfort (Nasdaq: SCSS) settles and prepares for a long night #39; rest full of dreams twice in three years capital gains, along with",0.8334
"Indy 500 qualifying changes aimed at regaining interest INDIANAPOLIS - The Indianapolis 500 will return to four days of qualifying for next year #39;s race, but with a new format of bumping on each day.",1,Sports,"Indy 500 qualifying changes to regain interest INDIANAPOLIS - The Indianapolis 500 will return to four qualifying days for next year #39;s race, but with a new bump format every day.",0.9861
"Rivalry Blamed in Philippine Communist Leader #39;s Death A leader of a Philippine communist breakaway group has been killed, in what may be rivalry among former comrades. The shooting is the latest in a series of assassinations of Communist Party defectors.",0,World,"Rivalry Blamed in Philippine Communist Leader #39;s Death A leader of a Philippine communist group was killed, in what may be a rivalry between former comrades. The shooting is the last in a series of assassinations of defections of the Communist Party.",0.9867
"Brazil Embraer says suspends US Airways deliveries Brazilian aircraft manufacturer Embraer (EMBR4.SA: Quote, Profile, Research) (ERJ.N: Quote, Profile, Research) on Wednesday said it had suspended aircraft deliveries to US Airways (UAIR.",2,Business,"Brazil Embraer said to suspend US Airways deliveries Brazilian aircraft manufacturer Embraer (EMBR4.SA: Citation, Profile, Research) (ERJ.N: Citation, Profile, Research) said on Wednesday that he had suspended aircraft deliveries to the US Airways (UAIR.",0.9829
"Parties Allowed to Contact Absentee Voters (AP) AP - Like fishing in a stocked pond instead of an ocean, politicians are trying to catch votes by targeting phone calls and fliers at voters who have already applied for absentee ballots.",0,World,"Parties allowed to contact Absentee Voters (AP) AP - Like fishing in a pond stored instead of an ocean, politicians try to catch votes by targeting telephone calls and flyers to voters who have already asked for ballots by absentee.",0.9814
"'Cure' a 4-Letter Word for Cancer Doctors At a time when more people are cured of cancer than ever before, fewer doctors seem willing to say so. They call the cancer undetectable, or in remission. They tell patients they can quit seeing cancer specialists. They quote statistics and say chances are slim that the disease will come back.",3,Sci/Tech,"""Heal"" a 4 letter word for cancer doctors At a time when more people are cured of cancer than ever before, fewer doctors seem to want to say it. They call undetectable cancer, or in remission. They tell patients that they can stop seeing cancer specialists. They quote statistics and say that the chances are slim that the disease will come back.",0.8825
"Cold War deserter jailed after 40 years The long, strange journey of Charles Robert Jenkins reached a tearful climax with a 30-day sentence in a military prison and a dishonourable discharge from the United States Army he deserted for North Korea almost 40 years ago.",0,World,Cold War deserter imprisoned after 40 years The long and strange journey of Charles Robert Jenkins reached a climax with a 30-day sentence in a military prison and a disgraceful release of the American army that he deserted for North Korea nearly 40 years ago.,0.9629
Thousands queue for Halo 2 Hordes of video game fans queued outside more than 6500 stores across the United States overnight on Tuesday to get a copy of the new Halo 2 game whose first day takings are expected to rival a Hollywood blockbuster.,3,Sci/Tech,Thousands of expectations for Halo 2 Hordes of video game fans have made a queue outside of more than 6500 stores across the United States on Tuesday night to get a copy of the new Halo 2 game that we expect the first day to rival a Hollywood blockbuster.,0.9612
"Getting with the program Microsoft, the behemoth Redmond, Wash., software company lurking over the computing world, Nov. 11 released a  quot;beta, quot; or test, version of its online search service.",3,Sci/Tech,"Get with the Microsoft program, Redmond Behemoth, Wash., software company hiding in the world of computing, Nov. 11 has published a quot;beta, quot; or test, version of its online search service.",0.8973
"Milosevic opens his defense case, starting second half of his &lt;b&gt;...&lt;/b&gt; Former Yugoslav President Slobodan Milosevic opened his long-delayed defense at the Yugoslav war crimes tribunal Tuesday, describing the battles of his Serbian people as self defense against internal rebellions and external attacks by Islamic warriors.",0,World,"Milosevic opened his defence, starting the second half of his term as.../b&gt; former Yugoslav President Slobodan Milosevic opened his long-delayed defence before the Yugoslav War Crimes Tribunal on Tuesday, describing the battles of his Serbian people as self-defense against internal rebellions and the external attacks of Islamic warriors.",0.9452
"SEC Charges Hollinger's Black with Fraud (Reuters) Reuters - U.S. regulators filed fraud charges\on Monday against former Hollinger International Inc. \Chairman Conrad Black and his deputy, David Radler, moving to\bar the two from serving as officers of a public company.",2,Business,"SEC accuses Hollinger's Black with Fraud (Reuters) Reuters - US regulators laid fraud charges against former Hollinger International Inc. on Monday. \President Conrad Black and his deputy, David Radler, moved to prevent both from being leaders of a public company.",0.9449
